,time,flowrate_set,flowrate,pressure_set,pressure
1,0.1,0,0,0,0
2,0.2,0,0,0,0
3,0.3,0,0,0,0
4,0.4,0,0,0,0
5,0.5,0,0,0,0
6,0.6,0,0,0,0
7,0.7,0,0,0,0
8,0.8,0,0,0,0
9,0.9,0,0,0,0
10,1,0,0,0,0
11,1.1,0,0,0,0
12,1.2,0,0,0,0
13,1.3,0,0,0,0
14,1.4,0,0,0,0
15,1.5,0,0,0,0
16,1.6,0,0,0,0
17,1.7,0,0,0,0
18,1.8,0,0,0,0
19,1.9,0,0,0,0
20,2,0,0,0,0
21,2.1,0,0,0,0
22,2.2,0,0,0,0
23,2.3,0,0,0,0
24,2.4,0,0,0,0
25,2.5,0,0,0,0
26,2.6,0,0,0,0
27,2.7,0,0,0,0
28,2.8,0,0,0,0
29,2.9,4.5,0,1.063855052,0
30,3,4.5,0,1.904237509,0
31,3.1,4.5,0,2.744620085,1.620962501
32,3.2,4.5,0.089996338,3.342645168,3.330054998
33,3.3,4.5,0.289489746,4.050832748,3.802180052
34,3.4,4.5,0.517501831,4.17673254,4.356140137
35,3.5,4.5,0.992492676,4.460007668,4.349844933
36,3.6,4.5,1.210998535,4.963607788,4.620530128
37,3.7,4.5,1.51499939,5.303537846,4.969902515
38,3.8,4.5,1.914001465,5.237440109,5.4546175
39,3.9,4.5,2.198989868,5.646615028,5.47979784
40,4,4.5,2.522003174,5.656057835,5.605697632
41,4.1,4.5,2.892501831,5.482944965,5.571074963
42,4.2,4.5,3.054000854,5.656057835,5.571074963
43,4.3,4.5,3.300994873,5.656057835,5.596255302
44,4.4,4.5,3.443496704,5.656057835,5.611992836
45,4.5,4.5,3.633499146,5.624582767,5.567927837
46,4.6,4.5,3.785491943,5.656057835,5.618287563
47,4.7,4.5,3.880493164,5.656057835,5.605697632
48,4.8,4.5,4.080001831,5.504977703,5.533305168
49,4.9,4.5,4.184494019,5.5458951,5.605697632
50,5,4.5,4.269989014,5.555337906,5.558485031
51,5.1,4.5,4.345993042,5.379077911,5.350749969
52,5.2,4.5,4.393493652,5.460912704,5.357045174
53,5.3,4.5,4.336502075,5.656057835,5.253177643
54,5.4,4.5,4.440994263,5.498682499,5.344455242
55,5.5,4.5,4.459991455,5.495535374,5.42314291
56,5.6,4.5,4.535995483,5.22799778,5.379077911
57,5.7,4.5,4.554992676,5.369635105,5.325570107
58,5.8,4.5,4.64050293,5.183932781,5.281505108
59,5.9,4.5,4.602493286,5.375930309,5.256325245
60,6,4.5,4.611999512,5.372782707,5.218554974
61,6.1,4.5,4.697494507,5.08950758,5.243735313
62,6.2,4.5,4.573989868,5.391667843,5.190227509
63,6.3,4.5,4.611999512,5.209112644,5.149310112
64,6.4,4.5,4.564498901,5.259472847,5.174489975
65,6.5,4.5,4.630996704,5.073770046,5.039147854
66,6.6,4.5,4.611999512,5.265767574,5.036000252
67,6.7,4.5,4.516998291,5.350749969,5.061180115
68,6.8,4.5,4.602493286,5.108392715,5.177637577
69,6.9,4.5,4.593002319,5.209112644,5.124130249
70,7,4.5,4.678497314,4.928985119,5.039147854
71,7.1,4.5,4.554992676,4.960460186,4.935280323
72,7.2,4.5,4.554992676,5.158752441,4.957312584
73,7.3,4.5,4.564498901,5.20281744,4.960460186
74,7.4,4.5,4.602493286,5.039147854,4.960460186
75,7.5,4.5,4.602493286,4.985640049,4.916395187
76,7.6,4.5,4.554992676,5.111540318,4.932132721
77,7.7,4.5,4.564498901,5.076917648,5.076917648
78,7.8,4.5,4.602493286,5.073770046,4.862887859
79,7.9,4.5,4.573989868,5.029705048,4.916395187
80,8,4.5,4.516998291,4.963607788,4.928985119
81,8.1,4.5,4.535995483,5.092655182,4.96675539
82,8.2,4.5,4.583496094,5.03285265,4.919542789
83,8.3,4.5,4.583496094,4.891215324,4.831412792
84,8.4,4.5,4.554992676,4.960460186,4.906952858
85,8.5,4.5,4.516998291,5.026557446,4.973050117
86,8.6,4.5,4.440994263,5.180785179,4.960460186
87,8.7,4.5,4.488494873,5.007672787,4.957312584
88,8.8,4.5,4.602493286,4.755872726,4.916395187
89,8.9,4.5,4.507492065,5.08006525,4.96675539
90,9,4.5,4.545501709,4.875477791,4.790494919
91,9.1,4.5,4.507492065,5.007672787,4.815675259
92,9.2,4.5,4.459991455,5.250030041,4.969902515
93,9.3,4.5,4.450500488,5.007672787,4.916395187
94,9.4,4.5,4.459991455,5.013967514,5.092655182
95,9.5,4.5,4.516998291,5.095802784,4.960460186
96,9.6,4.5,4.545501709,4.897510052,4.881772518
97,9.7,4.5,4.573989868,4.803085327,4.916395187
98,9.8,4.5,4.583496094,4.727545261,4.985640049
99,9.9,4.5,4.516998291,5.045442581,4.831412792
100,10,4.5,4.564498901,4.991935253,4.853445053
101,10.1,4.5,4.469497681,5.061180115,4.866034985
102,10.2,4.5,4.498001099,4.991935253,4.809380054
103,10.3,4.5,4.450500488,5.165047646,4.787347794
104,10.4,4.5,4.535995483,5.139867783,4.866034985
105,10.5,4.5,4.507492065,4.96675539,4.995082855
106,10.6,4.5,4.42199707,5.117835045,4.960460186
107,10.7,4.5,4.450500488,5.133572578,4.919542789
108,10.8,4.5,4.488494873,5.03285265,4.969902515
109,10.9,4.5,4.554992676,4.951017857,4.969902515
110,11,4.5,4.564498901,4.840855122,4.83770752
111,11.1,4.5,4.498001099,5.03285265,4.906952858
112,11.2,4.5,4.516998291,5.092655182,4.881772518
113,11.3,4.5,4.516998291,4.94157505,4.928985119
114,11.4,4.5,4.498001099,5.086359978,4.83770752
115,11.5,4.5,4.583496094,4.872330189,4.891215324
116,11.6,4.5,4.498001099,4.932132721,5.010820389
117,11.7,4.5,4.488494873,4.89436245,4.979345322
118,11.8,4.5,4.488494873,5.013967514,4.840855122
119,11.9,4.5,4.564498901,5.111540318,4.825117588
120,12,4.5,4.535995483,4.821969986,4.957312584
121,12.1,4.5,4.440994263,5.048590183,5.048590183
122,12.2,4.5,4.498001099,4.897510052,4.903805256
123,12.3,4.5,4.564498901,4.82826519,4.878625393
124,12.4,4.5,4.507492065,5.086359978,4.862887859
125,12.5,4.5,4.498001099,5.029705048,4.840855122
126,12.6,4.5,4.488494873,5.061180115,4.944722652
127,12.7,4.5,4.488494873,4.982492447,4.928985119
128,12.8,4.5,4.554992676,4.888067722,4.875477791
129,12.9,4.5,4.498001099,5.007672787,5.007672787
130,13,4.5,4.535995483,4.875477791,4.932132721
131,13.1,4.5,4.507492065,4.995082855,4.935280323
132,13.2,4.5,4.459991455,5.224850178,4.906952858
133,13.3,4.5,4.564498901,4.818822861,4.891215324
134,13.4,4.5,4.459991455,5.139867783,4.957312584
135,13.5,4.5,4.488494873,4.906952858,4.881772518
136,13.6,4.5,4.593002319,4.897510052,4.812527657
137,13.7,4.5,4.498001099,5.029705048,4.878625393
138,13.8,4.5,4.507492065,5.004525185,4.862887859
139,13.9,4.5,4.535995483,4.866034985,4.900657654
140,14,4.5,4.469497681,5.042294979,4.928985119
141,14.1,4.5,4.478988647,4.969902515,4.906952858
142,14.2,4.5,4.459991455,4.932132721,4.960460186
143,14.3,4.5,4.498001099,4.94157505,5.061180115
144,14.4,4.5,4.583496094,4.730692863,4.985640049
145,14.5,4.5,4.516998291,4.954164982,4.818822861
146,14.6,4.5,4.545501709,4.944722652,4.891215324
147,14.7,4.5,4.488494873,5.054885387,4.944722652
148,14.8,4.5,4.507492065,5.001377583,4.869182587
149,14.9,4.5,4.583496094,4.859740257,4.891215324
150,15,4.5,4.545501709,4.840855122,4.862887859
151,15.1,4.5,4.545501709,4.900657654,4.850297451
152,15.2,4.5,4.488494873,5.048590183,4.853445053
153,15.3,4.5,4.431503296,4.957312584,4.891215324
154,15.4,4.5,4.469497681,5.004525185,4.891215324
155,15.5,4.5,4.440994263,5.187080383,4.932132721
156,15.6,4.5,4.545501709,4.847150326,4.932132721
157,15.7,4.5,4.440994263,4.988787651,4.919542789
158,15.8,4.5,4.459991455,4.853445053,4.878625393
159,15.9,4.5,4.554992676,4.897510052,4.866034985
160,16,4.5,4.535995483,5.007672787,4.812527657
161,16.1,4.5,4.478988647,5.152457714,4.733839989
162,16.2,4.5,4.507492065,4.960460186,4.812527657
163,16.3,4.5,4.478988647,4.960460186,4.881772518
164,16.4,4.5,4.488494873,5.098950386,4.844002724
165,16.5,4.5,4.469497681,5.039147854,4.89436245
166,16.6,4.5,4.498001099,4.991935253,4.906952858
167,16.7,4.5,4.507492065,4.803085327,4.922690392
168,16.8,4.5,4.545501709,5.193375111,4.900657654
169,16.9,4.5,4.431503296,5.17134285,4.995082855
170,17,4.5,4.507492065,5.240587711,4.831412792
171,17.1,4.5,4.488494873,5.007672787,4.82826519
172,17.2,4.5,4.583496094,4.702364922,4.916395187
173,17.3,4.5,4.498001099,5.08006525,4.944722652
174,17.4,4.5,4.478988647,5.036000252,4.856592655
175,17.5,4.5,4.440994263,5.187080383,4.922690392
176,17.6,4.5,4.516998291,4.96675539,4.862887859
177,17.7,4.5,4.478988647,5.149310112,4.862887859
178,17.8,4.5,4.478988647,5.051737785,4.875477791
179,17.9,4.5,4.516998291,5.139867783,4.903805256
180,18,4.5,4.450500488,5.246882439,4.831412792
181,18.1,4.5,4.488494873,4.988787651,4.979345322
182,18.2,4.5,4.498001099,4.97619772,4.969902515
183,18.3,4.5,4.554992676,4.913247585,4.910099983
184,18.4,4.5,4.488494873,5.036000252,4.840855122
185,18.5,4.5,4.440994263,5.114687443,4.881772518
186,18.6,4.5,4.469497681,5.064327717,4.850297451
187,18.7,4.5,4.488494873,4.982492447,4.935280323
188,18.8,4.5,4.516998291,4.906952858,4.903805256
189,18.9,4.5,4.469497681,5.083212852,4.862887859
190,19,4.5,4.488494873,5.004525185,4.881772518
191,19.1,4.5,4.498001099,5.127277851,4.787347794
192,19.2,4.5,4.516998291,4.89436245,4.954164982
193,19.3,4.5,4.488494873,4.969902515,4.862887859
194,19.4,4.5,4.478988647,4.99822998,4.96675539
195,19.5,4.5,4.516998291,4.869182587,4.94157505
196,19.6,4.5,4.564498901,4.869182587,4.850297451
197,19.7,4.5,4.535995483,4.906952858,4.799937725
198,19.8,4.5,4.478988647,5.08950758,4.866034985
199,19.9,4.5,4.469497681,5.193375111,4.83770752
200,20,4.5,4.488494873,5.039147854,4.910099983
201,20.1,4.5,4.516998291,4.906952858,4.944722652
202,20.2,4.5,4.412490845,5.168195248,4.825117588
203,20.3,4.5,4.440994263,5.193375111,4.973050117
204,20.4,4.5,4.516998291,4.957312584,4.853445053
205,20.5,4.5,4.507492065,5.092655182,4.910099983
206,20.6,4.5,4.545501709,4.793642521,4.903805256
207,20.7,4.5,4.554992676,4.752725124,4.906952858
208,20.8,4.5,4.469497681,5.064327717,4.903805256
209,20.9,4.5,4.488494873,4.985640049,4.89436245
210,21,4.5,4.488494873,4.954164982,4.803085327
211,21.1,4.5,4.516998291,4.932132721,4.969902515
212,21.2,4.5,4.402999878,5.290947437,4.954164982
