,time,flowrate_set,flowrate,pressure_set,pressure
213,21.3,3.5,3.395996094,4.403352737,3.940670013
214,21.4,3.5,3.472000122,4.305779934,3.978440046
215,21.5,3.5,3.50050354,4.154700279,3.918637514
216,21.6,3.5,3.433990479,4.308927536,4.060275078
217,21.7,3.5,3.472000122,4.072865009,4.066570282
218,21.8,3.5,3.557495117,4.349844933,4.085454941
219,21.9,3.5,3.547988892,4.009915352,4.044537544
220,22,3.5,3.472000122,4.340402603,4.082307816
221,22.1,3.5,3.472000122,4.337255001,4.098045349
222,22.2,3.5,3.547988892,3.93752265,4.066570282
223,22.3,3.5,3.538497925,4.164142609,4.098045349
224,22.4,3.5,3.57649231,4.132667542,4.044537544
225,22.5,3.5,3.50050354,3.93752265,3.928080082
226,22.6,3.5,3.424499512,3.962702513,3.85883522
227,22.7,3.5,3.50050354,4.05398035,4.098045349
228,22.8,3.5,3.490997314,4.17673254,3.956407547
229,22.9,3.5,3.595489502,3.836802721,4.044537544
230,23,3.5,3.472000122,4.179880142,4.05398035
231,23.1,3.5,3.481491089,4.164142609,4.135815144
232,23.2,3.5,3.509994507,4.107487679,4.082307816
233,23.3,3.5,3.50050354,4.094897747,4.041389942
234,23.4,3.5,3.567001343,4.028800011,3.93752265
235,23.5,3.5,3.509994507,4.123225212,3.968997717
236,23.6,3.5,3.443496704,4.195617676,3.991030216
237,23.7,3.5,3.519500732,4.179880142,4.069717407
238,23.8,3.5,3.472000122,4.208207607,3.991030216
239,23.9,3.5,3.519500732,4.085454941,4.138962746
240,24,3.5,3.50050354,4.148405075,4.101192474
241,24.1,3.5,3.490997314,4.211355209,4.028800011
242,24.2,3.5,3.50050354,4.271157742,4.076012611
243,24.3,3.5,3.443496704,4.211355209,4.066570282
244,24.4,3.5,3.414993286,4.110635281,4.003620148
245,24.5,3.5,3.50050354,4.23338747,4.041389942
246,24.6,3.5,3.50050354,4.186175346,4.022505283
247,24.7,3.5,3.509994507,4.094897747,4.060275078
248,24.8,3.5,3.481491089,4.214502811,3.984735012
249,24.9,3.5,3.472000122,3.984735012,4.085454941
250,25,3.5,3.567001343,3.987882614,4.113782406
251,25.1,3.5,3.57649231,4.019357681,3.991030216
252,25.2,3.5,3.547988892,4.003620148,3.984735012
253,25.3,3.5,3.538497925,3.943817616,4.035095215
254,25.4,3.5,3.443496704,4.375025272,3.968997717
255,25.5,3.5,3.462493896,4.214502811,3.956407547
256,25.6,3.5,3.490997314,4.079160213,4.05398035
257,25.7,3.5,3.519500732,4.003620148,4.031947613
258,25.8,3.5,3.509994507,4.343550205,4.028800011
259,25.9,3.5,3.509994507,4.116930008,4.060275078
260,26,3.5,3.462493896,4.101192474,4.00676775
261,26.1,3.5,3.538497925,3.972145081,4.028800011
262,26.2,3.5,3.405502319,4.412795067,4.110635281
263,26.3,3.5,3.490997314,4.110635281,4.072865009
264,26.4,3.5,3.472000122,4.211355209,4.135815144
265,26.5,3.5,3.45300293,4.375025272,4.05398035
266,26.6,3.5,3.519500732,4.135815144,4.05398035
267,26.7,3.5,3.567001343,4.00676775,3.965850115
268,26.8,3.5,3.57649231,4.129519939,4.009915352
269,26.9,3.5,3.604995728,3.827360153,3.902900219
270,27,3.5,3.585998535,3.962702513,3.906047583
271,27.1,3.5,3.509994507,4.091750145,3.893457651
272,27.2,3.5,3.567001343,3.836802721,3.968997717
273,27.3,3.5,3.50050354,3.836802721,4.076012611
274,27.4,3.5,3.45300293,4.079160213,4.066570282
275,27.5,3.5,3.50050354,4.072865009,4.05398035
276,27.6,3.5,3.547988892,3.884015083,3.991030216
277,27.7,3.5,3.462493896,3.780147552,3.991030216
278,27.8,3.5,3.490997314,4.205060005,4.019357681
279,27.9,3.5,3.367492676,4.40650034,3.981587648
280,28,3.5,3.45300293,4.220797539,3.965850115
281,28.1,3.5,3.509994507,3.972145081,4.003620148
282,28.2,3.5,3.538497925,3.997325182,4.031947613
283,28.3,3.5,3.462493896,4.183027744,4.00676775
284,28.4,3.5,3.443496704,4.271157742,3.943817616
285,28.5,3.5,3.462493896,4.17673254,4.157847404
286,28.6,3.5,3.557495117,3.909195185,4.009915352
287,28.7,3.5,3.509994507,4.082307816,3.984735012
288,28.8,3.5,3.462493896,4.157847404,4.031947613
289,28.9,3.5,3.472000122,4.23338747,4.016210079
290,29,3.5,3.472000122,4.116930008,3.899752617
291,29.1,3.5,3.462493896,4.17673254,3.984735012
292,29.2,3.5,3.557495117,4.349844933,4.085454941
293,29.3,3.5,3.45300293,4.019357681,4.009915352
294,29.4,3.5,3.405502319,4.349844933,4.094897747
295,29.5,3.5,3.45300293,4.057127476,3.943817616
296,29.6,3.5,3.472000122,4.123225212,4.12007761
297,29.7,3.5,3.433990479,4.060275078,4.066570282
298,29.8,3.5,3.462493896,4.318370342,4.057127476
299,29.9,3.5,3.490997314,4.271157742,3.975292683
300,30,3.5,3.519500732,4.079160213,4.016210079
301,30.1,3.5,3.519500732,4.123225212,4.082307816
302,30.2,3.5,3.519500732,4.12007761,4.009915352
303,30.3,3.5,3.547988892,4.038242817,3.943817616
304,30.4,3.5,3.509994507,4.164142609,3.91549015
305,30.5,3.5,3.50050354,4.280600071,3.93752265
306,30.6,3.5,3.50050354,4.148405075,3.99417758
307,30.7,3.5,3.519500732,4.044537544,4.044537544
308,30.8,3.5,3.557495117,4.362435341,3.997325182
309,30.9,3.5,3.462493896,4.151552677,4.069717407
310,31,3.5,3.538497925,3.902900219,4.076012611
311,31.1,3.5,3.509994507,3.997325182,4.173584938
312,31.2,3.5,3.547988892,4.12007761,4.057127476
313,31.3,3.5,3.519500732,4.041389942,4.003620148
314,31.4,3.5,3.50050354,4.138962746,3.93752265
315,31.5,3.5,3.557495117,3.795885086,4.044537544
316,31.6,3.5,3.481491089,4.06342268,4.094897747
317,31.7,3.5,3.433990479,4.352992535,3.965850115
318,31.8,3.5,3.481491089,4.198765278,4.044537544
319,31.9,3.5,3.481491089,4.151552677,4.05398035
320,32,3.5,3.424499512,4.274305344,4.003620148
321,32.1,3.5,3.433990479,4.195617676,4.076012611
322,32.2,3.5,3.45300293,4.327812672,4.060275078
323,32.3,3.5,3.50050354,4.154700279,3.978440046
324,32.4,3.5,3.547988892,4.107487679,4.009915352
325,32.5,3.5,3.567001343,4.013062477,4.094897747
326,32.6,3.5,3.490997314,4.242830276,4.101192474
327,32.7,3.5,3.481491089,4.082307816,3.99417758
328,32.8,3.5,3.443496704,3.887162685,3.997325182
329,32.9,3.5,3.462493896,4.183027744,3.975292683
330,33,3.5,3.472000122,4.198765278,3.965850115
331,33.1,3.5,3.424499512,4.390762806,4.060275078
332,33.2,3.5,3.45300293,4.239682674,4.044537544
333,33.3,3.5,3.538497925,4.154700279,4.057127476
334,33.4,3.5,3.462493896,4.208207607,3.991030216
335,33.5,3.5,3.509994507,4.132667542,4.126372814
336,33.6,3.5,3.519500732,4.170437813,4.082307816
337,33.7,3.5,3.490997314,4.160995007,3.981587648
338,33.8,3.5,3.45300293,4.198765278,4.009915352
339,33.9,3.5,3.509994507,4.098045349,4.047685146
340,34,3.5,3.509994507,4.031947613,4.138962746
341,34.1,3.5,3.50050354,4.000472546,4.031947613
342,34.2,3.5,3.481491089,4.255420208,4.019357681
343,34.3,3.5,3.50050354,4.060275078,3.984735012
344,34.4,3.5,3.462493896,4.082307816,4.110635281
345,34.5,3.5,3.433990479,4.264862537,4.041389942
346,34.6,3.5,3.472000122,4.079160213,4.198765278
347,34.7,3.5,3.433990479,4.31522274,4.145257473
348,34.8,3.5,3.57649231,4.019357681,4.110635281
349,34.9,3.5,3.519500732,4.167290211,4.060275078
350,35,3.5,3.50050354,4.179880142,4.12007761
351,35.1,3.5,3.557495117,3.946965218,4.044537544
352,35.2,3.5,3.490997314,3.975292683,4.044537544
353,35.3,3.5,3.509994507,4.148405075,4.069717407
354,35.4,3.5,3.547988892,4.138962746,4.082307816
355,35.5,3.5,3.50050354,4.227092743,4.035095215
356,35.6,3.5,3.50050354,4.142110348,3.962702513
357,35.7,3.5,3.557495117,4.038242817,3.997325182
358,35.8,3.5,3.443496704,4.242830276,4.003620148
359,35.9,3.5,3.519500732,4.013062477,4.003620148
360,36,3.5,3.509994507,4.044537544,4.05398035
361,36.1,3.5,3.472000122,4.186175346,4.016210079
362,36.2,3.5,3.424499512,4.362435341,3.956407547
363,36.3,3.5,3.547988892,4.101192474,3.940670013
364,36.4,3.5,3.538497925,3.99417758,4.107487679
365,36.5,3.5,3.490997314,4.085454941,4.05398035
366,36.6,3.5,3.57649231,3.924932718,4.016210079
367,36.7,3.5,3.481491089,4.239682674,4.076012611
368,36.8,3.5,3.462493896,4.132667542,4.094897747
369,36.9,3.5,3.519500732,4.069717407,4.088602543
370,37,3.5,3.443496704,4.019357681,4.009915352
371,37.1,3.5,3.557495117,3.959555149,4.066570282
372,37.2,3.5,3.50050354,4.044537544,4.047685146
373,37.3,3.5,3.490997314,4.076012611,4.072865009
374,37.4,3.5,3.567001343,3.943817616,4.044537544
375,37.5,3.5,3.519500732,4.035095215,4.035095215
376,37.6,3.5,3.509994507,3.959555149,4.041389942
377,37.7,3.5,3.547988892,4.142110348,3.884015083
378,37.8,3.5,3.567001343,4.167290211,3.965850115
379,37.9,3.5,3.490997314,4.031947613,4.035095215
380,38,3.5,3.472000122,4.198765278,3.984735012
381,38.1,3.5,3.481491089,4.145257473,4.047685146
382,38.2,3.5,3.509994507,4.050832748,4.088602543
383,38.3,3.5,3.481491089,4.308927536,3.975292683
384,38.4,3.5,3.443496704,4.205060005,3.962702513
385,38.5,3.5,3.538497925,3.956407547,4.028800011
386,38.6,3.5,3.414993286,4.444270134,3.899752617
387,38.7,3.5,3.443496704,4.132667542,4.076012611
388,38.8,3.5,3.519500732,4.035095215,4.072865009
389,38.9,3.5,3.50050354,4.035095215,4.101192474
390,39,3.5,3.50050354,3.93752265,4.060275078
391,39.1,3.5,3.45300293,4.167290211,4.035095215
392,39.2,3.5,3.557495117,4.05398035,4.05398035
393,39.3,3.5,3.50050354,3.928080082,4.148405075
394,39.4,3.5,3.50050354,4.126372814,3.99417758
395,39.5,3.5,3.595489502,3.909195185,4.031947613
396,39.6,3.5,3.509994507,4.066570282,4.069717407
397,39.7,3.5,3.547988892,3.997325182,4.041389942
398,39.8,3.5,3.519500732,4.003620148,4.041389942
399,39.9,3.5,3.519500732,4.035095215,4.05398035
400,40,3.5,3.509994507,4.094897747,4.031947613
401,40.1,3.5,3.414993286,4.101192474,3.962702513
402,40.2,3.5,3.538497925,4.088602543,3.991030216
403,40.3,3.5,3.472000122,4.148405075,4.082307816
404,40.4,3.5,3.424499512,3.896605015,4.003620148
405,40.5,3.5,3.462493896,4.085454941,4.072865009
406,40.6,3.5,3.472000122,4.17673254,3.968997717
407,40.7,3.5,3.50050354,4.12007761,4.085454941
408,40.8,3.5,3.45300293,4.390762806,4.098045349
409,40.9,3.5,3.538497925,3.93752265,4.00676775
410,41,3.5,3.50050354,4.195617676,4.035095215
411,41.1,3.5,3.604995728,3.84624505,4.138962746
412,41.2,3.5,3.509994507,4.126372814,3.906047583
413,41.3,3.5,3.50050354,4.296337605,4.00676775
414,41.4,3.5,3.50050354,4.227092743,4.028800011
415,41.5,3.5,3.481491089,4.25856781,4.05398035
416,41.6,3.5,3.50050354,4.145257473,3.978440046
417,41.7,3.5,3.45300293,4.173584938,3.943817616
418,41.8,3.5,3.509994507,4.072865009,3.950112581
419,41.9,3.5,3.509994507,4.135815144,4.069717407
420,42,3.5,3.490997314,4.009915352,4.028800011
421,42.1,3.5,3.50050354,4.072865009,4.016210079
422,42.2,3.5,3.462493896,4.25856781,4.035095215
423,42.3,3.5,3.538497925,4.123225212,4.003620148
424,42.4,3.5,3.50050354,4.123225212,4.088602543
425,42.5,3.5,3.443496704,4.242830276,4.05398035
426,42.6,3.5,3.567001343,3.962702513,4.076012611
427,42.7,3.5,3.509994507,4.076012611,4.041389942
428,42.8,3.5,3.557495117,4.047685146,4.031947613
429,42.9,3.5,3.547988892,4.091750145,3.984735012
430,43,3.5,3.462493896,4.280600071,3.968997717
431,43.1,3.5,3.519500732,3.934375048,4.069717407
432,43.2,3.5,3.538497925,4.079160213,3.899752617
433,43.3,3.5,3.472000122,4.17673254,3.962702513
434,43.4,3.5,3.547988892,4.025652409,4.148405075
435,43.5,3.5,3.490997314,4.088602543,3.99417758
