,time,flowrate_set,flowrate,pressure_set,pressure
1,0.1,0,0,0,0
2,0.2,0,0,0,0
3,0.3,0,0,0,0
4,0.4,0,0,0,0
5,0.5,0,0,0,0
6,0.6,0,0,0,0
7,0.7,0,0,0,0
8,0.8,0,0,0,0
9,0.9,0,0,0,0
10,1,0,0,0,0
11,1.1,0,0,0,0
12,1.2,0,0,0,0
13,1.3,0,0,0,0
14,1.4,0,0,0,0
15,1.5,0,0,0,0
16,1.6,0,0,0,0
17,1.7,0,0,0,0
18,1.8,0,0,0,0
19,1.9,0,0,0,0
20,2,0,0,0,0
21,2.1,0,0,0,0
22,2.2,0,0,0,0
23,2.3,0,0,0,0
24,2.4,0,0,0,0
25,2.5,0,0,0,0
26,2.6,0,0,0,0
27,2.7,0,0,0,0
28,2.8,0,0,0,0
29,2.9,0,0,0,0
30,3,0,0,0,0
31,3.1,0,0,0,0
32,3.2,2,0,0.94739753,0
33,3.3,2,0,1.318802595,0
34,3.4,2,0,1.693355083,1.076444983
35,3.5,2,0,1.942007542,1.976630092
36,3.6,2,0.10899353,2.080497503,2.159185171
37,3.7,2,0.298995972,2.244167566,2.168627501
38,3.8,2,0.375,2.505410194,2.524295092
39,3.9,2,0.688491821,2.433017492,2.599835157
40,4,2,0.76449585,2.691112518,2.555770159
41,4.1,2,0.944992065,2.675374985,2.584097624
42,4.2,2,1.097000122,2.728882551,2.662785053
43,4.3,2,1.115997314,2.920880079,2.889405012
44,4.4,2,1.258499146,2.958650112,2.933470011
45,4.5,2,1.315490723,3.078255177,2.920880079
46,4.6,2,1.476989746,3.005862713,2.870520115
47,4.7,2,1.571990967,3.056222677,2.895699978
48,4.8,2,1.581497192,3.185270071,2.870520115
49,4.9,2,1.705001831,3.068812609,2.832750082
50,5,2,1.676498413,3.311170101,2.993272543
51,5.1,2,1.809494019,3.178975105,2.908290148
52,5.2,2,1.828491211,3.116025209,3.015305042
53,5.3,2,1.904495239,3.005862713,2.949207544
54,5.4,2,2.027999878,3.037337542,2.911437511
55,5.5,2,2.084991455,2.725735188,2.927175045
56,5.6,2,2.065994263,2.886257648,2.895699978
57,5.7,2,2.04699707,2.89884758,2.571507692
58,5.8,2,2.065994263,2.835897684,2.562065125
59,5.9,2,2.094497681,2.634457588,2.596687555
60,6,2,2.065994263,2.826455116,2.505410194
61,6.1,2,2.075500488,2.706850052,2.634457588
62,6.2,2,2.009002686,2.587244987,2.82960248
63,6.3,2,2.037490845,2.933470011,2.873667479
64,6.4,2,2.094497681,2.782390118,2.681670189
65,6.5,2,2.170501709,2.417280197,2.602982521
66,6.6,2,2.113494873,2.672227621,2.653342485
67,6.7,2,2.160995483,2.445607662,2.703702688
68,6.8,2,2.218002319,2.410984993,2.477082491
69,6.9,2,2.084991455,2.546327591,2.574655056
70,7,2,2.141998291,2.543179989,2.495967627
71,7.1,2,2.075500488,2.599835157,2.388952494
72,7.2,2,2.009002686,2.697407484,2.376362562
73,7.3,2,2.075500488,2.448755026,2.360625029
74,7.4,2,2.018493652,2.543179989,2.404690027
75,7.5,2,2.018493652,2.760357618,2.562065125
76,7.6,2,2.056503296,2.395247459,2.628162622
77,7.7,2,2.037490845,2.477082491,2.612425089
78,7.8,2,2.037490845,2.602982521,2.653342485
79,7.9,2,2.056503296,2.719439983,2.678522587
80,8,2,2.094497681,2.426722527,2.508557558
81,8.1,2,2.075500488,2.558917522,2.480230093
82,8.2,2,2.065994263,2.473935127,2.524295092
83,8.3,2,2.056503296,2.580950022,2.379510164
84,8.4,2,2.037490845,2.555770159,2.338592529
85,8.5,2,2.009002686,2.530590057,2.269347668
86,8.6,2,1.989990234,2.640752554,2.178070068
87,8.7,2,1.970993042,2.480230093,2.209545135
88,8.8,2,2.027999878,2.388952494,2.49911499
89,8.9,2,1.942489624,2.599835157,2.628162622
90,9,2,2.009002686,2.492820024,2.530590057
91,9.1,2,2.04699707,2.363772631,2.634457588
92,9.2,2,2.027999878,2.489672661,2.49911499
93,9.3,2,1.961502075,2.69426012,2.533737659
94,9.4,2,2.075500488,2.483377695,2.489672661
95,9.5,2,1.99949646,2.527442694,2.417280197
96,9.6,2,2.056503296,2.451902628,2.420427561
97,9.7,2,2.009002686,2.508557558,2.429870129
98,9.8,2,1.99949646,2.423575163,2.439312696
99,9.9,2,2.027999878,2.580950022,2.445607662
100,10,2,2.018493652,2.486525059,2.477082491
101,10.1,2,1.989990234,2.495967627,2.392100096
102,10.2,2,1.989990234,2.558917522,2.363772631
103,10.3,2,1.99949646,2.451902628,2.451902628
104,10.4,2,2.009002686,2.464492559,2.404690027
105,10.5,2,1.989990234,2.38580513,2.38580513
106,10.6,2,2.009002686,2.596687555,2.470787525
107,10.7,2,1.980499268,2.492820024,2.546327591
108,10.8,2,1.989990234,2.631309986,2.455049992
109,10.9,2,1.989990234,2.486525059,2.433017492
110,11,2,2.075500488,2.606130123,2.404690027
111,11.1,2,2.009002686,2.505410194,2.455049992
112,11.2,2,2.037490845,2.363772631,2.379510164
113,11.3,2,1.961502075,2.612425089,2.483377695
114,11.4,2,2.027999878,2.354330063,2.495967627
115,11.5,2,1.961502075,2.65963769,2.489672661
116,11.6,2,2.04699707,2.351182461,2.455049992
117,11.7,2,1.989990234,2.423575163,2.518000126
118,11.8,2,1.99949646,2.643900156,2.426722527
119,11.9,2,1.980499268,2.536885023,2.49911499
120,12,2,2.009002686,2.423575163,2.455049992
121,12.1,2,1.980499268,2.631309986,2.401542664
122,12.2,2,1.961502075,2.634457588,2.388952494
123,12.3,2,2.04699707,2.360625029,2.407837629
124,12.4,2,1.989990234,2.64704752,2.562065125
125,12.5,2,2.009002686,2.483377695,2.445607662
126,12.6,2,1.942489624,2.656490088,2.530590057
127,12.7,2,2.027999878,2.455049992,2.429870129
128,12.8,2,1.970993042,2.643900156,2.464492559
129,12.9,2,1.961502075,2.555770159,2.495967627
130,13,2,1.95199585,2.602982521,2.433017492
131,13.1,2,2.04699707,2.51170516,2.480230093
132,13.2,2,1.99949646,2.426722527,2.351182461
133,13.3,2,1.970993042,2.326002598,2.489672661
134,13.4,2,2.018493652,2.530590057,2.398395061
135,13.5,2,2.009002686,2.344887495,2.495967627
136,13.6,2,1.99949646,2.455049992,2.492820024
137,13.7,2,2.009002686,2.341740131,2.445607662
138,13.8,2,1.942489624,2.621867657,2.56836009
139,13.9,2,1.914001465,2.376362562,2.49911499
140,14,2,2.018493652,2.477082491,2.518000126
141,14.1,2,1.980499268,2.492820024,2.477082491
142,14.2,2,1.942489624,2.643900156,2.489672661
143,14.3,2,1.980499268,2.533737659,2.51170516
144,14.4,2,1.961502075,2.44246006,2.602982521
145,14.5,2,1.95199585,2.326002598,2.56836009
146,14.6,2,2.037490845,2.354330063,2.543179989
147,14.7,2,2.04699707,2.587244987,2.313412666
148,14.8,2,2.018493652,2.524295092,2.392100096
149,14.9,2,2.027999878,2.433017492,2.477082491
150,15,2,2.009002686,2.49911499,2.433017492
151,15.1,2,2.018493652,2.455049992,2.464492559
152,15.2,2,2.056503296,2.436165094,2.52114749
153,15.3,2,1.980499268,2.473935127,2.508557558
154,15.4,2,2.027999878,2.401542664,2.518000126
155,15.5,2,1.95199585,2.681670189,2.467640162
156,15.6,2,2.04699707,2.335445166,2.580950022
157,15.7,2,2.037490845,2.455049992,2.533737659
158,15.8,2,1.989990234,2.451902628,2.549475193
159,15.9,2,1.970993042,2.606130123,2.571507692
160,16,2,1.989990234,2.634457588,2.49911499
161,16.1,2,2.027999878,2.467640162,2.392100096
162,16.2,2,2.009002686,2.483377695,2.536885023
163,16.3,2,1.99949646,2.495967627,2.505410194
164,16.4,2,1.923492432,2.713145018,2.558917522
165,16.5,2,1.914001465,2.697407484,2.596687555
166,16.6,2,1.970993042,2.492820024,2.51170516
167,16.7,2,1.961502075,2.37321496,2.59039259
168,16.8,2,2.027999878,2.527442694,2.470787525
169,16.9,2,2.056503296,2.351182461,2.536885023
170,17,2,2.018493652,2.514852524,2.439312696
171,17.1,2,2.037490845,2.410984993,2.451902628
172,17.2,2,2.027999878,2.38580513,2.467640162
173,17.3,2,2.009002686,2.546327591,2.52114749
174,17.4,2,2.009002686,2.426722527,2.536885023
175,17.5,2,1.942489624,2.687965155,2.455049992
176,17.6,2,1.989990234,2.514852524,2.49911499
177,17.7,2,1.980499268,2.63760519,2.464492559
178,17.8,2,2.009002686,2.527442694,2.38580513
179,17.9,2,1.989990234,2.467640162,2.518000126
180,18,2,2.04699707,2.769800186,2.467640162
181,18.1,2,1.95199585,2.665932655,2.470787525
182,18.2,2,2.027999878,2.508557558,2.445607662
183,18.3,2,1.961502075,2.681670189,2.492820024
184,18.4,2,1.980499268,2.470787525,2.451902628
185,18.5,2,1.99949646,2.577802658,2.426722527
186,18.6,2,1.942489624,2.804422617,2.445607662
187,18.7,2,1.989990234,2.596687555,2.464492559
188,18.8,2,2.056503296,2.326002598,2.483377695
189,18.9,2,1.980499268,2.606130123,2.426722527
190,19,2,1.989990234,2.562065125,2.322854996
191,19.1,2,2.065994263,2.439312696,2.414132595
192,19.2,2,2.009002686,2.470787525,2.51170516
193,19.3,2,1.970993042,2.59039259,2.455049992
194,19.4,2,2.009002686,2.461345196,2.429870129
195,19.5,2,2.018493652,2.451902628,2.455049992
196,19.6,2,2.018493652,2.51170516,2.401542664
197,19.7,2,1.95199585,2.684817553,2.335445166
198,19.8,2,1.923492432,2.713145018,2.483377695
199,19.9,2,1.942489624,2.395247459,2.59039259
200,20,2,1.970993042,2.580950022,2.518000126
201,20.1,2,1.942489624,2.65963769,2.489672661
202,20.2,2,2.027999878,2.451902628,2.44246006
203,20.3,2,2.056503296,2.404690027,2.433017492
204,20.4,2,1.970993042,2.640752554,2.414132595
205,20.5,2,2.018493652,2.455049992,2.458197594
206,20.6,2,1.99949646,2.599835157,2.401542664
207,20.7,2,1.942489624,2.779242516,2.37321496
208,20.8,2,1.99949646,2.464492559,2.51170516
209,20.9,2,1.989990234,2.621867657,2.51170516
210,21,2,2.065994263,2.319707632,2.426722527
211,21.1,2,2.04699707,2.59039259,2.524295092
212,21.2,2,2.065994263,2.518000126,2.451902628
213,21.3,2,1.980499268,2.470787525,2.530590057
214,21.4,2,2.009002686,2.448755026,2.420427561
215,21.5,2,1.961502075,2.59039259,2.348035097
216,21.6,2,2.037490845,2.420427561,2.44246006
217,21.7,2,2.027999878,2.407837629,2.451902628
218,21.8,2,1.980499268,2.580950022,2.401542664
219,21.9,2,1.99949646,2.344887495,2.379510164
220,22,2,1.894989014,2.294527531,2.555770159
221,22.1,2,1.99949646,2.439312696,2.455049992
222,22.2,2,2.009002686,2.477082491,2.480230093
223,22.3,2,2.04699707,2.577802658,2.366919994
224,22.4,2,1.980499268,2.483377695,2.464492559
225,22.5,2,2.018493652,2.49911499,2.420427561
226,22.6,2,1.970993042,2.63760519,2.414132595
227,22.7,2,1.99949646,2.480230093,2.407837629
228,22.8,2,1.95199585,2.59039259,2.455049992
